eta,U,a,s,y,E,Einf,Ebind,
0.038823529,34.09134091,0.024754606,0.220418904,1.470382115,-58.28612853,-56.95152521,-0.023434022,
0.038823529,35.45495455,0.022814338,0.211755041,1.474256191,-62.95366853,-61.59863068,-0.021997857,
0.038823529,36.81856818,0.021096608,0.20375523,1.477686529,-67.80468376,-66.42797033,-0.020724906,
0.038823529,38.18218182,0.01956748,0.196344587,1.48074822,-72.8391254,-71.43954418,-0.019591128,
0.038823529,39.54579545,0.018201254,0.189460564,1.483495382,-78.0569535,-76.63335221,-0.018576785,
0.038823529,40.90940909,0.01697433,0.183047333,1.485962751,-83.45813506,-82.00939444,-0.017665545,
0.038823529,42.27302273,0.015868461,0.177057647,1.488194742,-89.04264267,-87.56767085,-0.016843794,
0.038823529,43.63663636,0.014868259,0.171450824,1.490211198,-94.81045335,-93.30818145,-0.016100109,
0.038823529,45.00025,0.013960375,0.166190937,1.492045775,-100.7615477,-99.23092624,-0.015424843,
0.038823529,46.36386364,0.0131337,0.161246266,1.493722092,-106.8959094,-105.3359052,-0.014809805,
0.038823529,47.72747727,0.01237892,0.156589235,1.495252843,-113.2135243,-111.6231184,-0.014247998,
0.038823529,49.09109091,0.011687783,0.152195272,1.496654998,-119.7143806,-118.0925658,-0.01373342,
0.038823529,50.45470455,0.011053296,0.14804253,1.497942507,-126.3984678,-124.7442473,-0.013260896,
0.038823529,51.81831818,0.01046941,0.144111578,1.499129807,-133.265777,-131.578163,-0.012825943,
0.038823529,53.18193182,0.009930847,0.140384997,1.500225511,-140.3163005,-138.594313,-0.012424662,
0.038823529,54.54554545,0.00943297,0.136847093,1.501239592,-147.5500314,-145.7926971,-0.012053651,
0.038823529,55.90915909,0.008971869,0.133483982,1.502179252,-154.9669639,-153.1733154,-0.011709928,
0.038823529,57.27277273,0.008543777,0.130282748,1.503050757,-162.5670927,-160.7361679,-0.01139087,
0.038823529,58.63638636,0.008144581,0.127229134,1.503974893,-170.350413,-168.4812546,-0.011094163,
0.038823529,60,0.007775244,0.124318331,1.504728146,-178.3169212,-176.4085754,-0.010817761,
0.040441176,0.001,1,148.4131591,1,-0.000828359,-0.000823351,-0.006082645,
0.040441176,1.364613636,1,148.4131591,2.718281828,-1.30915116,-1.309279987,9.83951E-05,
0.040441176,2.728227273,1,148.4131591,2.718281828,-2.617478963,-2.617736623,9.84286E-05,
0.040441176,4.091840909,1,148.4131591,2.718281828,-3.925806766,-3.926193259,9.84398E-05,
0.040441176,5.455454545,1,148.4131591,2.718281828,-5.234134569,-5.234649895,9.84453E-05,
0.040441176,6.819068182,1,148.4131591,2.718281828,-6.542462371,-6.543106532,9.84487E-05,
0.040441176,8.182681818,1,148.4131591,2.718281828,-7.850790174,-7.851563168,9.84509E-05,
0.040441176,9.546295455,1,148.4131591,2.718281828,-9.159117977,-9.160019804,9.84525E-05,
0.040441176,10.90990909,1,148.4131591,2.718281828,-10.46744578,-10.46847644,9.84537E-05,
0.040441176,12.27352273,1,148.4131591,2.718281828,-11.77577358,-11.77693308,9.84547E-05,
0.040441176,13.63713636,1,148.4131591,2.718281828,-13.08410138,-13.08538971,9.84554E-05,
0.040441176,15.00075,1,148.4131591,2.718281828,-14.39242919,-14.39384635,9.8456E-05,
0.040441176,16.36436364,1,148.4131591,2.718281828,-15.70075699,-15.70230298,9.84565E-05,
0.040441176,17.72797727,1,148.4131591,2.718281828,-17.00908479,-17.01075962,9.8457E-05,
0.040441176,19.09159091,0.088684658,0.408734489,1.354274971,-18.98023894,-18.31921626,-0.036083568,
0.040441176,20.45520455,0.075439584,0.378410033,1.378463263,-21.60015085,-20.4342156,-0.057057989,
0.040441176,21.81881818,0.065107705,0.35264204,1.397722122,-24.40622926,-23.24945434,-0.049754927,
0.040441176,23.18243182,0.056851915,0.330383265,1.413356822,-27.39731636,-26.2463128,-0.043853915,
0.040441176,24.54604545,0.050128581,0.310910588,1.426252412,-30.57264334,-29.42479096,-0.039009704,
0.040441176,25.90965909,0.044566692,0.293702225,1.437032175,-33.93167918,-32.78488884,-0.034979235,
0.040441176,27.27327273,0.03990717,0.27836292,1.446125501,-37.47404553,-36.32660644,-0.031586741,
0.040441176,28.63688636,0.035958491,0.264593829,1.453891985,-41.19946575,-40.04994374,-0.028702213,
0.040441176,30.0005,0.032580572,0.252156614,1.460578927,-45.1077332,-43.95490076,-0.02622762,
0.040441176,31.36411364,0.029665174,0.240861401,1.466369242,-49.19869062,-48.04147749,-0.024087792,
0.040441176,32.72772727,0.02713108,0.230553834,1.471428808,-53.47221642,-52.30967393,-0.022224235,
0.040441176,34.09134091,0.024913121,0.221106742,1.475873045,-57.92821525,-56.75949009,-0.020590833,
0.040441176,35.45495455,0.022960027,0.212414879,1.479801804,-62.56661138,-61.39092596,-0.019150801,
0.040441176,36.81856818,0.021230936,0.204389529,1.483285264,-67.38734404,-66.20398154,-0.017874491,
0.040441176,38.18218182,0.019692654,0.196955951,1.486378547,-72.3903639,-71.19865684,-0.016737774,
0.040441176,39.54579545,0.018316584,0.19004922,1.489181176,-77.57563062,-76.37495185,-0.015720845,
0.040441176,40.90940909,0.017081706,0.183615652,1.491686472,-82.94311088,-81.73286657,-0.014807315,
0.040441176,42.27302273,0.015968661,0.177607046,1.493951171,-88.49277698,-87.272401,-0.013983527,
0.040441176,43.63663636,0.014961982,0.171982589,1.49599984,-94.22460574,-92.99355515,-0.013238021,
0.040441176,45.00025,0.0140482,0.166706033,1.497863795,-100.1385776,-98.89632901,-0.012561119,
0.040441176,46.36386364,0.013216426,0.16174588,1.499563198,-106.234676,-104.9807226,-0.011944606,
0.040441176,47.72747727,0.01245667,0.157074226,1.501114634,-112.5128868,-111.2467359,-0.011381466,
0.040441176,49.09109091,0.011761121,0.1526665,1.502538737,-118.9731979,-117.6943689,-0.010865677,
0.040441176,50.45470455,0.011122586,0.148500771,1.503844896,-125.6155988,-124.3236216,-0.01039205,
0.040441176,51.81831818,0.01053499,0.144557523,1.505050537,-132.4400806,-131.134494,-0.009956088,
0.040441176,53.18193182,0.009993002,0.140819306,1.506163173,-139.4466354,-138.1269861,-0.009553884,
0.040441176,54.54554545,0.009492003,0.13727039,1.507192867,-146.6352564,-145.301098,-0.009182025,
0.040441176,55.90915909,0.009028141,0.133897127,1.508148936,-154.0059375,-152.6568296,-0.008837521,
0.040441176,57.27277273,0.00859723,0.130685949,1.509030939,-161.5586736,-160.1941808,-0.008517742,
0.040441176,58.63638636,0.008197588,0.127626446,1.50992601,-169.2934598,-167.9131518,-0.008220369,
0.040441176,60,0.007823185,0.12470558,1.510604615,-177.2102924,-175.8137425,-0.007943349,
0.042058824,0.001,1,148.4131591,1,-0.000826734,-0.000821733,-0.006084998,
0.042058824,1.364613636,1,148.4131591,2.718281828,-1.306938105,-1.307072511,0.00010283,
0.042058824,2.728227273,1,148.4131591,2.718281828,-2.613054475,-2.613323289,0.000102863,
0.042058824,4.091840909,1,148.4131591,2.718281828,-3.919170844,-3.919574067,0.000102874,
0.042058824,5.455454545,1,148.4131591,2.718281828,-5.225287213,-5.225824845,0.00010288,
0.042058824,6.819068182,1,148.4131591,2.718281828,-6.531403583,-6.532075623,0.000102883,
0.042058824,8.182681818,1,148.4131591,2.718281828,-7.837519952,-7.8383264,0.000102885,
0.042058824,9.546295455,1,148.4131591,2.718281828,-9.143636321,-9.144577178,0.000102887,
0.042058824,10.90990909,1,148.4131591,2.718281828,-10.44975269,-10.45082796,0.000102888,
0.042058824,12.27352273,1,148.4131591,2.718281828,-11.75586906,-11.75707873,0.000102889,
0.042058824,13.63713636,1,148.4131591,2.718281828,-13.06198543,-13.06332951,0.00010289,
0.042058824,15.00075,1,148.4131591,2.718281828,-14.3681018,-14.36958029,0.00010289,
0.042058824,16.36436364,1,148.4131591,2.718281828,-15.67421817,-15.67583107,0.000102891,
0.042058824,17.72797727,1,148.4131591,2.718281828,-16.98033454,-16.98208185,0.000102891,
0.042058824,19.09159091,0.089338374,0.410136003,1.358081443,-18.86864303,-18.28833262,-0.031731182,
0.042058824,20.45520455,0.075976656,0.379673578,1.382629337,-21.47184864,-20.36519701,-0.054340335,
0.042058824,21.81881818,0.065560152,0.353798461,1.402162848,-24.26013765,-23.17092701,-0.047007642,
0.042058824,23.18243182,0.057239798,0.331453154,1.418024603,-27.23233492,-26.15766327,-0.04108439,
0.042058824,24.54604545,0.050465647,0.311908386,1.431105438,-30.38766095,-29.32540581,-0.036223033,
0.042058824,25.90965909,0.044863836,0.294637395,1.442036274,-33.72557782,-32.67415463,-0.032179048,
0.042058824,27.27327273,0.040170284,0.279245659,1.451273534,-37.24570245,-36.20390972,-0.028775697,
0.042058824,28.63688636,0.036193849,0.265429566,1.459154364,-40.94775493,-39.91467108,-0.025882309,
0.042058824,30.0005,0.032792486,0.252950604,1.465940494,-44.83152621,-43.80643872,-0.023400384,
0.042058824,31.36411364,0.029857198,0.241617863,1.471818034,-48.8968573,-47.87921263,-0.021254415,
0.042058824,32.72772727,0.027305934,0.231276446,1.476953745,-53.14362528,-52.13299282,-0.01938566,
0.042058824,34.09134091,0.025073139,0.221798709,1.481464692,-57.57173377,-56.56777928,-0.017747815,
0.042058824,35.45495455,0.023107122,0.213078638,1.485450658,-62.18110626,-61.18357202,-0.016303956,
0.042058824,36.81856818,0.021365932,0.205027195,1.489003155,-66.97168133,-65.98037103,-0.015024321,
0.042058824,38.18218182,0.019817583,0.197569803,1.49214554,-71.94340918,-70.95817631,-0.013884698,
0.042058824,39.54579545,0.018432979,0.190641363,1.494975029,-77.09624905,-76.11698787,-0.012865212,
0.042058824,40.90940909,0.017190007,0.18418724,1.497519018,-82.43016729,-81.4568057,-0.01194942,
0.042058824,42.27302273,0.016069761,0.178159588,1.499820532,-87.94513594,-86.97762981,-0.01112362,
0.042058824,43.63663636,0.015056603,0.172517471,1.501897027,-93.64113159,-92.67946019,-0.010376316,
0.042058824,45.00025,0.014136932,0.167224277,1.503789009,-99.51813449,-98.56229685,-0.009697802,
0.042058824,46.36386364,0.013299641,0.162248464,1.505513997,-105.5761279,-104.6261398,-0.009079835,
0.042058824,47.72747727,0.012535145,0.157562146,1.507090359,-111.8150976,-110.870989,-0.00851538,
0.042058824,49.09109091,0.011835144,0.153140574,1.508535883,-118.2350313,-117.2968445,-0.007998398,
0.042058824,50.45470455,0.01119253,0.148961768,1.509863023,-124.8359185,-123.9037062,-0.007523684,
0.042058824,51.81831818,0.010601182,0.145006179,1.51108661,-131.6177501,-130.6915742,-0.00708673,
0.042058824,53.18193182,0.01005574,0.141256266,1.512216077,-138.5805183,-137.6604485,-0.006683617,
0.042058824,54.54554545,0.009551573,0.137696273,1.513263074,-145.724216,-144.8103291,-0.006310923,
0.042058824,55.90915909,0.009084709,0.134312376,1.51423247,-153.0488372,-152.141216,-0.00596565,
0.042058824,57.27277273,0.008651291,0.131091311,1.515131781,-160.5543767,-159.6531091,-0.005645162,
0.042058824,58.63638636,0.008247564,0.128020878,1.515964113,-168.2408298,-167.3460085,-0.005347133,
0.042058824,60,0.007876377,0.125094842,1.516768744,-176.1081921,-175.2199142,-0.005069503,
0.043676471,0.001,1,148.4131591,1,-0.000825108,-0.000820116,-0.006087361,
0.043676471,1.364613636,1,148.4131591,2.718281828,-1.30472505,-1.304865035,0.000107279,
0.043676471,2.728227273,1,148.4131591,2.718281828,-2.608629986,-2.608909955,0.000107313,
0.043676471,4.091840909,1,148.4131591,2.718281828,-3.912534922,-3.912954875,0.000107324,
0.043676471,5.455454545,1,148.4131591,2.718281828,-5.216439858,-5.216999794,0.000107329,
0.043676471,6.819068182,1,148.4131591,2.718281828,-6.520344794,-6.521044714,0.000107332,
0.043676471,8.182681818,1,148.4131591,2.718281828,-7.82424973,-7.825089633,0.000107335,
0.043676471,9.546295455,1,148.4131591,2.718281828,-9.128154666,-9.129134553,0.000107336,
0.043676471,10.90990909,1,148.4131591,2.718281828,-10.4320596,-10.43317947,0.000107337,
0.043676471,12.27352273,1,148.4131591,2.718281828,-11.73596454,-11.73722439,0.000107338,
0.043676471,13.63713636,1,148.4131591,2.718281828,-13.03986947,-13.04126931,0.000107339,
0.043676471,15.00075,1,148.4131591,2.718281828,-14.34377441,-14.34531423,0.00010734,
0.043676471,16.36436364,1,148.4131591,2.718281828,-15.64767935,-15.64935915,0.00010734,
0.043676471,17.72797727,1,148.4131591,2.718281828,-16.95158428,-16.95340407,0.000107341,
0.043676471,19.09159091,0.089999915,0.411546982,1.361942977,-18.75748113,-18.25744899,-0.027387842,
0.043676471,20.45520455,0.076520119,0.380945089,1.386844579,-21.3440452,-20.29629518,-0.051622723,
0.043676471,21.81881818,0.066017288,0.354962033,1.406668373,-24.1146155,-23.09253251,-0.044260325,
0.043676471,23.18243182,0.057631576,0.332529451,1.422764361,-27.0679991,-26.06916371,-0.038314823,
0.043676471,24.54604545,0.050806275,0.312912055,1.436040471,-30.20340559,-29.22618879,-0.033436341,
0.043676471,25.90965909,0.045163056,0.295578953,1.447133965,-33.52028999,-32.56360774,-0.029378878,
0.043676471,27.27327273,0.040435918,0.280133557,1.456510451,-37.01826443,-36.08142056,-0.025964717,
0.043676471,28.63688636,0.036431449,0.266270186,1.464510094,-40.69704562,-39.77962726,-0.023062518,
0.043676471,30.0005,0.033006364,0.253749269,1.471397022,-44.55642211,-43.65822783,-0.020573311,
0.043676471,31.36411364,0.030051093,0.242378719,1.477370262,-48.59623311,-47.71722227,-0.018421249,
0.043676471,32.72772727,0.027482634,0.232002969,1.482590441,-52.81635434,-51.95661059,-0.016547341,
0.043676471,34.09134091,0.025234642,0.222494727,1.487160237,-57.21668839,-56.37639278,-0.014905097,
0.043676471,35.45495455,0.023255568,0.213746555,1.491212698,-61.79715795,-60.97656884,-0.01345745,
0.043676471,36.81856818,0.021503051,0.205669159,1.494810891,-66.55770097,-65.75713878,-0.012174529,
0.043676471,38.18218182,0.019943907,0.19818748,1.498006346,-71.49826712,-70.71810259,-0.011032034,
0.043676471,39.54579545,0.018550448,0.191237005,1.500882274,-76.61881524,-75.85946028,-0.010010023,
0.043676471,40.90940909,0.017299371,0.184762389,1.50346387,-81.91931135,-81.18121184,-0.009091999,
0.043676471,42.27302273,0.016171833,0.178715722,1.50579593,-87.39972721,-86.68335727,-0.008264215,
0.043676471,43.63663636,0.015152117,0.173055574,1.507910554,-93.06003917,-92.36589657,-0.00751514,
0.043676471,45.00025,0.0142265,0.167745663,1.50983107,-98.90022731,-98.22882975,-0.006835036,
0.043676471,46.36386364,0.013383822,0.162754106,1.511584194,-104.9202747,-104.2721568,-0.006215637,
0.043676471,47.72747727,0.012614344,0.158052982,1.51318449,-111.120167,-110.4958777,-0.005649888,
0.043676471,49.09109091,0.011909861,0.153617528,1.514653173,-117.4998919,-116.8999925,-0.005131731,
0.043676471,50.45470455,0.011263138,0.149425586,1.516002563,-124.0594386,-123.4845012,-0.004655948,
0.043676471,51.81831818,0.010668001,0.145457565,1.517244829,-130.7987981,-130.2494037,-0.004218018,
0.043676471,53.18193182,0.010119066,0.141695888,1.518391123,-137.7179623,-137.1947002,-0.003814012,
0.043676471,54.54554545,0.009611707,0.138124688,1.51945336,-144.8169243,-144.3203905,-0.003440497,
0.043676471,55.90915909,0.009141796,0.134730141,1.52043875,-152.095678,-151.6264746,-0.003094469,
0.043676471,57.27277273,0.008705658,0.131499066,1.521353228,-159.554218,-159.1129527,-0.002773284,
0.043676471,58.63638636,0.008299168,0.128418837,1.52219632,-167.1925396,-166.7798246,-0.00247461,
0.043676471,60,0.007923128,0.125483273,1.523115861,-175.0106384,-174.6270904,-0.002196384,
0.045294118,0.001,1,148.4131591,1,-0.000823483,-0.000818498,-0.006089733,
0.045294118,1.364613636,1,148.4131591,2.718281828,-1.302511995,-1.302657559,0.000111744,
0.045294118,2.728227273,1,148.4131591,2.718281828,-2.604205498,-2.604496621,0.000111777,
0.045294118,4.091840909,1,148.4131591,2.718281828,-3.905899,-3.906335682,0.000111788,
0.045294118,5.455454545,1,148.4131591,2.718281828,-5.207592503,-5.208174743,0.000111794,
0.045294118,6.819068182,1,148.4131591,2.718281828,-6.509286006,-6.510013805,0.000111797,
0.045294118,8.182681818,1,148.4131591,2.718281828,-7.810979508,-7.811852866,0.000111799,
0.045294118,9.546295455,1,148.4131591,2.718281828,-9.112673011,-9.113691927,0.000111801,
0.045294118,10.90990909,1,148.4131591,2.718281828,-10.41436651,-10.41553099,0.000111802,
0.045294118,12.27352273,1,148.4131591,2.718281828,-11.71606002,-11.71737005,0.000111803,
0.045294118,13.63713636,1,148.4131591,2.718281828,-13.01775352,-13.01920911,0.000111803,
0.045294118,15.00075,1,148.4131591,2.718281828,-14.31944702,-14.32104817,0.000111804,
0.045294118,16.36436364,1,148.4131591,2.718281828,-15.62114052,-15.62288723,0.000111805,
0.045294118,17.72797727,1,148.4131591,2.718281828,-16.92283403,-16.9247263,0.000111805,
0.045294118,19.09159091,0.090668755,0.412968095,1.36585269,-18.64675374,-18.22656536,-0.023053624,
0.045294118,20.45520455,0.077068914,0.382224556,1.39112205,-21.21674123,-20.2275101,-0.048905235,
0.045294118,21.81881818,0.066479153,0.356132771,1.41124201,-23.96966372,-23.01427085,-0.041513063,
0.045294118,23.18243182,0.058027285,0.333612195,1.42757911,-26.90431008,-25.98081411,-0.035545305,
0.045294118,24.54604545,0.051149897,0.313921646,1.441049979,-30.01987876,-29.12713989,-0.030649727,
0.045294118,25.90965909,0.045465423,0.296526325,1.452319318,-33.31581755,-32.45324817,-0.02657883,
0.045294118,27.27327273,0.040704131,0.281026735,1.461838621,-36.79173368,-35.95913896,-0.023153911,
0.045294118,28.63688636,0.036671325,0.267115759,1.469960854,-40.44734047,-39.64481227,-0.020242956,
0.045294118,30.0005,0.033222252,0.254552592,1.476953938,-44.28242397,-43.51026808,-0.017746521,
0.045294118,31.36411364,0.030246735,0.243144335,1.483017261,-48.29682156,-47.55550641,-0.015588419,
0.045294118,32.72772727,0.027660826,0.23273449,1.488319595,-52.49040761,-51.78052724,-0.013709408,
0.045294118,34.09134091,0.02539765,0.223194835,1.492964363,-56.86308364,-56.18533059,-0.012062812,
0.045294118,35.45495455,0.02340525,0.214418154,1.497075953,-61.41477153,-60.76991644,-0.01061142,
0.045294118,36.81856818,0.021641376,0.206314832,1.500725892,-66.14540857,-65.53428481,-0.009325253,
0.045294118,38.18218182,0.020071929,0.198809152,1.503982993,-71.05494392,-70.47843569,-0.008179924,
0.045294118,39.54579545,0.01866905,0.191836264,1.506901664,-76.14333599,-75.60236907,-0.007155423,
0.045294118,40.90940909,0.017409751,0.185341008,1.509525668,-81.41055048,-80.90608497,-0.006235199,
0.045294118,42.27302273,0.016275153,0.179274981,1.511882082,-86.85655885,-86.38958338,-0.00540546,
0.045294118,43.63663636,0.015248712,0.173597705,1.514031222,-92.48133723,-92.05286429,-0.00465464,
0.045294118,45.00025,0.014316917,0.168270235,1.515995887,-98.28486551,-97.89592772,-0.003972972,
0.045294118,46.36386364,0.013468715,0.163262838,1.517776529,-104.2671266,-103.9187737,-0.003352166,
0.045294118,47.72747727,0.012694348,0.158546852,1.51940155,-110.428106,-110.1214021,-0.002785143,
0.045294118,49.09109091,0.01198528,0.15409739,1.520895468,-116.7677912,-116.5038131,-0.002265833,
0.045294118,50.45470455,0.011334428,0.149892391,1.522260028,-123.2861716,-123.0660065,-0.001789,
0.045294118,51.81831818,0.010735439,0.145911698,1.52352905,-129.9832377,-129.8079825,-0.001350111,
0.045294118,53.18193182,0.010182987,0.142138199,1.524694201,-136.8589817,-136.729741,-0.000945227,
0.045294118,54.54554545,0.009672369,0.13855579,1.525772975,-143.9133964,-143.831282,-0.000570908,
0.045294118,55.90915909,0.009199432,0.135150517,1.526774363,-151.1464757,-151.1126055,-0.000224138,
0.045294118,57.27277273,0.008760522,0.131909288,1.527704038,-158.5582141,-158.5737115,9.77301E-05,
0.045294118,58.63638636,0.008352152,0.128819948,1.528564973,-166.148607,-166.2146001,0.000397035,
0.045294118,60,0.007972911,0.125874687,1.529528601,-173.9176497,-174.0352711,0.000675848,
0.046911765,0.001,1,148.4131591,1,-0.000821857,-0.00081688,-0.006092114,
0.046911765,1.364613636,1,148.4131591,2.718281828,-1.30029894,-1.300450084,0.000116224,
0.046911765,2.728227273,1,148.4131591,2.718281828,-2.599781009,-2.600083287,0.000116257,
0.046911765,4.091840909,1,148.4131591,2.718281828,-3.899263079,-3.89971649,0.000116268,
0.046911765,5.455454545,1,148.4131591,2.718281828,-5.198745148,-5.199349693,0.000116273,
0.046911765,6.819068182,1,148.4131591,2.718281828,-6.498227217,-6.498982896,0.000116276,
0.046911765,8.182681818,1,148.4131591,2.718281828,-7.797709287,-7.798616099,0.000116279,
0.046911765,9.546295455,1,148.4131591,2.718281828,-9.097191356,-9.098249302,0.00011628,
0.046911765,10.90990909,1,148.4131591,2.718281828,-10.39667343,-10.3978825,0.000116281,
0.046911765,12.27352273,1,148.4131591,2.718281828,-11.69615549,-11.69751571,0.000116282,
0.046911765,13.63713636,1,148.4131591,2.718281828,-12.99563756,-12.99714891,0.000116283,
0.046911765,15.00075,1,148.4131591,2.718281828,-14.29511963,-14.29678211,0.000116284,
0.046911765,16.36436364,1,148.4131591,2.718281828,-15.5946017,-15.59641532,0.000116284,
0.046911765,17.72797727,1,148.4131591,2.718281828,-16.89408377,-16.89604852,0.000116284,
0.046911765,19.09159091,0.091345917,0.414399635,1.369806304,-18.53646139,-18.19568172,-0.018728601,
0.046911765,20.45520455,0.077624028,0.383512793,1.395460061,-21.08993742,-20.15884178,-0.046187953,
0.046911765,21.81881818,0.066945834,0.357310741,1.415886298,-23.82528325,-22.93614204,-0.038765945,
0.046911765,23.18243182,0.058426989,0.334701536,1.432473645,-26.7412691,-25.89261448,-0.032775934,
0.046911765,24.54604545,0.051497418,0.31493723,1.44615601,-29.83708202,-29.02825911,-0.027863294,
0.046911765,25.90965909,0.045770589,0.29747927,1.457592274,-33.11216242,-32.34307593,-0.023779015,
0.046911765,27.27327273,0.040975053,0.281924936,1.467260887,-36.56611256,-35.83706493,-0.020343397,
0.046911765,28.63688636,0.03691351,0.267966341,1.47551217,-40.19864224,-39.51022612,-0.017423745,
0.046911765,30.0005,0.03344021,0.255360646,1.482615291,-44.009535,-43.36255949,-0.014920141,
0.046911765,31.36411364,0.030444278,0.243914304,1.488776192,-47.99862638,-47.39406504,-0.012756056,
0.046911765,32.72772727,0.027840513,0.233470174,1.494160115,-52.16578932,-51.60474278,-0.010871996,
0.046911765,34.09134091,0.025562202,0.223899112,1.498882527,-56.51092429,-55.99459271,-0.009221097,
0.046911765,35.45495455,0.023556407,0.215093842,1.503058599,-61.03395231,-60.56361482,-0.007766008,
0.046911765,36.81856818,0.021781063,0.206964361,1.506779003,-65.73481003,-65.31180911,-0.006476638,
0.046911765,38.18218182,0.020200736,0.199434326,1.510084893,-70.61344609,-70.23917559,-0.005328515,
0.046911765,39.54579545,0.018788837,0.192439155,1.513038844,-75.66981846,-75.34571425,-0.004301561,
0.046911765,40.90940909,0.017521275,0.185923002,1.515711437,-80.9038925,-80.6314251,-0.003379171,
0.046911765,42.27302273,0.016378891,0.17983779,1.518121507,-86.31563938,-86.09630814,-0.00254751,
0.046911765,43.63663636,0.015345736,0.174141466,1.520314633,-91.905035,-91.74036336,-0.001794975,
0.046911765,45.00025,0.01440818,0.168798003,1.522288152,-97.67205904,-97.56359076,-0.00111177,
0.046911765,46.36386364,0.013554371,0.163774596,1.524099027,-103.6166943,-103.5659904,-0.000489581,
0.046911765,47.72747727,0.012775005,0.159043675,1.525755581,-109.738926,-109.7475621,7.86907E-05,
0.046911765,49.09109091,0.012061416,0.154580215,1.527268196,-116.0387417,-116.1083061,0.000599134,
0.046911765,50.45470455,0.011406332,0.15036177,1.528661785,-122.5161305,-122.6482222,0.001076997,
0.046911765,51.81831818,0.010803516,0.146368854,1.529944178,-129.171083,-129.3673106,0.001516825,
0.046911765,53.18193182,0.010247516,0.142583244,1.53113034,-136.0035912,-136.2655711,0.001922569,
0.046911765,54.54554545,0.009733596,0.138989574,1.53222687,-143.0136478,-143.3430038,0.002297677,
0.046911765,55.90915909,0.009257615,0.135573464,1.533244952,-150.2012468,-150.5996087,0.002645172,
0.046911765,57.27277273,0.008815895,0.132322032,1.534189896,-157.5663826,-158.0353857,0.002967709,
0.046911765,58.63638636,0.008405129,0.129223196,1.53506689,-165.1090505,-165.650335,0.003267633,
0.046911765,60,0.008023381,0.126268445,1.536050995,-172.8292457,-173.4444564,0.003547019,
0.048529412,0.001,1,148.4131591,1,-0.000820231,-0.000815263,-0.006094505,
0.048529412,1.364613636,1,148.4131591,2.718281828,-1.298085885,-1.298242608,0.000120719,
0.048529412,2.728227273,1,148.4131591,2.718281828,-2.595356521,-2.595669952,0.000120752,
0.048529412,4.091840909,1,148.4131591,2.718281828,-3.892627157,-3.893097297,0.000120763,
0.048529412,5.455454545,1,148.4131591,2.718281828,-5.189897793,-5.190524642,0.000120768,
0.048529412,6.819068182,1,148.4131591,2.718281828,-6.487168429,-6.487951987,0.000120771,
0.048529412,8.182681818,1,148.4131591,2.718281828,-7.784439065,-7.785379332,0.000120773,
0.048529412,9.546295455,1,148.4131591,2.718281828,-9.081709701,-9.082806676,0.000120775,
0.048529412,10.90990909,1,148.4131591,2.718281828,-10.37898034,-10.38023402,0.000120776,
0.048529412,12.27352273,1,148.4131591,2.718281828,-11.67625097,-11.67766137,0.000120777,
0.048529412,13.63713636,1,148.4131591,2.718281828,-12.97352161,-12.97508871,0.000120778,
0.048529412,15.00075,1,148.4131591,2.718281828,-14.27079224,-14.27251606,0.000120778,
0.048529412,16.36436364,1,148.4131591,2.718281828,-15.56806288,-15.5699434,0.000120779,
0.048529412,17.72797727,1,148.4131591,2.718281828,-16.86533352,-16.86737075,0.000120779,
0.048529412,19.09159091,0.09202981,0.415840546,1.373821919,-18.42660461,-18.16479809,-0.01441285,
0.048529412,20.45520455,0.07818504,0.384809093,1.399862187,-20.9636345,-20.09029021,-0.043470964,
0.048529412,21.81881818,0.067417346,0.358495929,1.420603111,-23.68147507,-22.85814606,-0.036019063,
0.048529412,23.18243182,0.058830787,0.335797594,1.437448137,-26.57887745,-25.80456482,-0.030006808,
0.048529412,24.54604545,0.051848138,0.31595884,1.451345248,-29.65501702,-28.92954646,-0.025077149,
0.048529412,25.90965909,0.046078376,0.298437301,1.462962641,-32.90932665,-32.23309101,-0.020979547,
0.048529412,27.27327273,0.041248403,0.282828713,1.472784793,-36.34140351,-35.71519846,-0.017533294,
0.048529412,28.63688636,0.037158034,0.268821925,1.481168123,-39.95095384,-39.3758688,-0.014605012,
0.048529412,30.0005,0.033660295,0.256173466,1.488385523,-43.73775861,-43.21510203,-0.012094304,
0.048529412,31.36411364,0.030643707,0.244688844,1.494646447,-47.70165146,-47.23289817,-0.009924297,
0.048529412,32.72772727,0.02802211,0.234210112,1.500117973,-51.84250391,-51.4292572,-0.008035245,
0.048529412,34.09134091,0.025728424,0.224607947,1.504923287,-56.16021533,-55.80417913,-0.006380099,
0.048529412,35.45495455,0.023709083,0.215773478,1.509167902,-60.65470591,-60.35766396,-0.004921363,
0.048529412,36.81856818,0.021921454,0.207617938,1.512933768,-65.32591161,-65.08971168,-0.003628837,
0.048529412,38.18218182,0.020330997,0.200063198,1.516302205,-70.17378053,-70.0003223,-0.002477963,
0.048529412,39.54579545,0.018909253,0.193044813,1.519302164,-75.19827022,-75.08949582,-0.001448597,
0.048529412,40.90940909,0.017633698,0.186508745,1.522027779,-80.39934567,-80.35723224,-0.000524078,
0.048529412,42.27302273,0.01648415,0.180404581,1.524467011,-85.77697779,-85.80353155,0.000309472,
0.048529412,43.63663636,0.015443983,0.174689617,1.526689417,-91.33114221,-91.42839376,0.001063691,
